gene,cancer_type,stroma,cancer,normal,ccle_m,entrezgene,ReconGeneName
GLO1,BRCA,5.33574711633185,7.09890810705773,5.57435140355121,7.18734930729624,2739,2739.1
GLO1,LUSC,5.49051105869244,6.63261459987909,5.76278541322281,7.09247443360004,2739,2739.1
GLO1,BLCA,5.60121742737416,6.25890320543494,5.63067211414659,6.98371492416918,2739,2739.1
GLO1,ESCA,5.60819449059657,6.65460473410982,5.61327157469534,6.84992097818096,2739,2739.1
GLO1,KIRP,5.40723042538347,5.44793948542777,5.75625376265138,0,2739,2739.1
GLO1,PRAD,6.71383129133681,8.46229826429697,7.07530467223769,7.47382447764985,2739,2739.1
GLO1,PAAD,5.09387171998793,5.36376058668943,5.17766378236914,6.79334197767218,2739,2739.1
GLO1,CRC,5.21576884716965,6.69408860889518,5.3512513675668,6.80378842851066,2739,2739.1
GLO1,THCA,5.00822804935815,5.77536714218419,5.32481019155447,6.45050647721122,2739,2739.1
GLO1,LUAD,5.71481126064611,6.5389706311228,5.8965921625487,6.97272073152702,2739,2739.1
GLO1,STAD,5.24136884370265,6.65930623256436,5.86251382229745,7.05893456647125,2739,2739.1
GLO1,LGG,5.69409701001939,5.9909360367922,5.5922878267004,7.01572272324762,2739,2739.1
GLO1,CESC,5.62138850095014,6.52492682731189,5.98338561780266,6.61031343406809,2739,2739.1
GLO1,UCEC,5.50046052242021,6.49198976129724,5.87684843723748,7.03155400332906,2739,2739.1
GLO1,SKCM,5.27420779318818,6.66648156360789,6.38000497328793,7.11693680585424,2739,2739.1
GLRX,CRC,5.70744458100057,5.28770983938434,5.82152335641394,3.33073071370348,2745,2745.1
GLRX,OV,6.00315669121734,2.16963204025936,3.08290015449602,3.20645762103393,2745,2745.1
GLRX,CESC,5.30286378905422,3.69935208404655,3.96920456876756,4.31846995370356,2745,2745.1
GLRX,LUSC,6.22141359965581,2.33979447274944,6.00359550708079,2.52772279991419,2745,2745.1
GLRX,PRAD,4.78765639407601,3.31515092877879,4.49573251871655,2.49290069001554,2745,2745.1
GLRX,ESCA,4.63207670625182,3.02012130607783,4.19360740537234,2.095020298578,2745,2745.1
GLRX,THCA,5.80535951640358,2.72043978560278,3.73391140061653,3.85234369525479,2745,2745.1
GLRX,SKCM,6.32635515301423,2.57238907677863,5.17981659895625,3.35626963636922,2745,2745.1
GLRX,GBM,7.72214775278049,4.10326377824989,4.76596899976265,3.90857549265333,2745,2745.1
GLRX,BRCA,5.64490428236148,4.15209920855863,4.42498031277308,2.33066961252512,2745,2745.1
GLRX,STAD,5.1675986254028,3.6772779442822,4.69721587830295,2.26594793004603,2745,2745.1
GLRX,UCEC,5.0085235635409,3.35197699055449,3.46409363594964,2.48918002865551,2745,2745.1
GLRX,LGG,5.88717582960282,2.97483748434887,4.76596899976265,4.06390382715105,2745,2745.1
GLRX,PAAD,5.1224541642806,4.26539117383726,5.17137057646526,2.99719700583888,2745,2745.1
GLRX,LUAD,6.03735001493547,4.23352624879056,5.96071394176305,3.66174954718921,2745,2745.1
GLRX,HNSC,5.68840040243603,2.60624026105368,4.05248190253031,2.8146401035802,2745,2745.1
GLRX,BLCA,5.72450385200384,3.2180170995922,4.53799916739887,2.43698525164147,2745,2745.1
GLRX,KIRP,6.87841812105247,5.92617117948382,6.93388573954155,0,2745,2745.1
GLRX,LIHC,6.53370503477441,6.06362854337589,7.2178318589273,4.26567109574895,2745,2745.1
GLRX,KIRC,6.42744856373644,7.29033114465087,6.61003210437909,4.3478187866193,2745,2745.1
GLRX2,CESC,4.16666745887728,4.02522064464846,3.18365073859719,3.59762439901462,51022,51022.2
GLRX2,CESC,4.16666745887728,4.02522064464846,3.18365073859719,3.59762439901462,51022,51022.1
GLRX2,ESCA,2.83668887350779,3.76499411848468,2.91187328716988,3.72072803115066,51022,51022.2
GLRX2,ESCA,2.83668887350779,3.76499411848468,2.91187328716988,3.72072803115066,51022,51022.1
GLRX2,CRC,2.97192555236977,4.38039954995038,3.67362110252887,3.88030704847312,51022,51022.2
GLRX2,CRC,2.97192555236977,4.38039954995038,3.67362110252887,3.88030704847312,51022,51022.1
GLRX2,HNSC,3.41500298611221,3.97745999816967,3.65268885185224,3.34885698996136,51022,51022.2
GLRX2,HNSC,3.41500298611221,3.97745999816967,3.65268885185224,3.34885698996136,51022,51022.1
GLRX2,GBM,4.10609345863083,2.99751100724339,3.43030694238322,3.92132036457129,51022,51022.2
GLRX2,GBM,4.10609345863083,2.99751100724339,3.43030694238322,3.92132036457129,51022,51022.1
GLRX2,SKCM,3.88690538242431,4.35255109650266,4.53542716040984,4.57312449659794,51022,51022.2
GLRX2,SKCM,3.88690538242431,4.35255109650266,4.53542716040984,4.57312449659794,51022,51022.1
GLRX2,LUAD,3.12043236490936,3.85313344720201,2.79519906670387,4.00120558672397,51022,51022.2
GLRX2,LUAD,3.12043236490936,3.85313344720201,2.79519906670387,4.00120558672397,51022,51022.1
GLRX2,THCA,2.78638017591486,2.41278042612756,2.53397062513859,3.82450086562421,51022,51022.2
GLRX2,THCA,2.78638017591486,2.41278042612756,2.53397062513859,3.82450086562421,51022,51022.1
GLRX2,KIRP,3.53541315925906,3.23515948235847,2.79104647515388,0,51022,51022.2
GLRX2,KIRP,3.53541315925906,3.23515948235847,2.79104647515388,0,51022,51022.1
GLRX2,BRCA,3.37235630437339,4.0817105219527,2.94932726402971,4.25874104404392,51022,51022.2
GLRX2,BRCA,3.37235630437339,4.0817105219527,2.94932726402971,4.25874104404392,51022,51022.1
GLRX2,LUSC,3.1402248966271,3.61055202540531,2.80367985636155,3.9913188910883,51022,51022.2
GLRX2,LUSC,3.1402248966271,3.61055202540531,2.80367985636155,3.9913188910883,51022,51022.1
GLRX2,BLCA,3.90063463037973,3.68807849679107,3.34403256706745,3.64683294095181,51022,51022.2
GLRX2,BLCA,3.90063463037973,3.68807849679107,3.34403256706745,3.64683294095181,51022,51022.1
GLRX2,OV,2.9619485294098,3.52522377749859,2.2643854172372,3.90086246967681,51022,51022.2
GLRX2,OV,2.9619485294098,3.52522377749859,2.2643854172372,3.90086246967681,51022,51022.1
GLRX2,UCEC,3.3171744280081,3.68081356607739,2.7040146153227,3.56881929818237,51022,51022.2
GLRX2,UCEC,3.3171744280081,3.68081356607739,2.7040146153227,3.56881929818237,51022,51022.1
GLRX2,LGG,3.29093961874378,2.41188116657721,3.43030694238322,4.03770777248499,51022,51022.2
GLRX2,LGG,3.29093961874378,2.41188116657721,3.43030694238322,4.03770777248499,51022,51022.1
GLRX2,STAD,2.93671267052909,4.09815805115074,3.16451732738148,3.81503403005719,51022,51022.2
GLRX2,STAD,2.93671267052909,4.09815805115074,3.16451732738148,3.81503403005719,51022,51022.1
GLRX2,PRAD,4.36153491822294,4.91351291448072,4.33129634871067,3.79403135651985,51022,51022.2
GLRX2,PRAD,4.36153491822294,4.91351291448072,4.33129634871067,3.79403135651985,51022,51022.1
GLRX2,KIRC,2.99948416130867,2.96476605855423,2.96291749424822,4.16894810510914,51022,51022.2
GLRX2,KIRC,2.99948416130867,2.96476605855423,2.96291749424822,4.16894810510914,51022,51022.1
GLRX2,PAAD,3.23445818305343,3.9824519968081,2.98261332901896,4.10392693788531,51022,51022.2
GLRX2,PAAD,3.23445818305343,3.9824519968081,2.98261332901896,4.10392693788531,51022,51022.1
GLRX2,LIHC,4.35017305384874,4.98593192427328,4.44074825448825,4.01227466959171,51022,51022.2
GLRX2,LIHC,4.35017305384874,4.98593192427328,4.44074825448825,4.01227466959171,51022,51022.1
GLS,HNSC,4.5858545607696,4.27381917069604,3.674064611969,4.44193268547246,2744,2744.1
GLS,LIHC,4.38907651477176,2.85711991024454,2.83833773642598,5.1678401603751,2744,2744.1
GLS,LUAD,5.83946510003971,3.96363851341039,5.21756872520187,5.49371621327977,2744,2744.1
GLS,KIRP,5.93723746374032,6.62253905850566,6.93820367616632,0,2744,2744.1
GLS,THCA,5.69073085843629,4.14687751171813,4.62645523565154,5.0265243030533,2744,2744.1
GLS,ESCA,5.09785926317373,4.63254469330514,3.84929074545997,4.73082053126072,2744,2744.1
GLS,SKCM,4.45400350208487,5.08343731781001,4.81917647008743,5.40710296968737,2744,2744.1
GLS,KIRC,5.39454817589331,6.62980423154852,6.98681434685667,7.84186718988333,2744,2744.1
GLS,BLCA,4.45473154424606,3.3853585300433,4.09066615568889,4.94483197317807,2744,2744.1
GLS,STAD,4.04789024999279,4.76270098024492,3.77219612433661,4.94448492575194,2744,2744.1
GLS,UCEC,3.57737557629247,3.37400133820853,3.90777935318645,5.62497761926468,2744,2744.1
GLS,PAAD,4.66094252171485,4.14521872426006,4.69854541556768,4.93021597651431,2744,2744.1
GLS,CESC,3.98271072536626,3.47374306747834,4.16393522027294,5.89903954063956,2744,2744.1
GLS,LGG,4.52801949653678,3.24880137263286,6.20260266964726,5.13435597114502,2744,2744.1
GLS,OV,3.79546393519815,3.11547784906227,4.55792282381575,5.42411432660849,2744,2744.1
GLS,PRAD,3.42265359250798,3.42001850750266,3.51589116707006,5.04627829329284,2744,2744.1
GLS,CRC,4.32679653884011,5.01631123122737,4.1703621648001,5.2957381791531,2744,2744.1
GLS,BRCA,4.43452831157054,3.50501089649861,4.36535659915334,4.27141017841217,2744,2744.1
GLS,GBM,4.06184168544393,3.18179357522604,6.20260266964726,5.62654303968589,2744,2744.1
GLS,LUSC,4.94165854566502,3.67244572235941,5.04386743308168,5.18962902396324,2744,2744.1
GLS2,LUSC,0.773601833741533,2.92622115438899,1.46219554025784,1.31362351802727,27165,27165.2
GLS2,LUSC,0.773601833741533,2.92622115438899,1.46219554025784,1.31362351802727,27165,27165.1
GLS2,KIRC,0.00633819742378478,1.67368736752056,1.66476066192087,0.682742218107169,27165,27165.2
GLS2,KIRC,0.00633819742378478,1.67368736752056,1.66476066192087,0.682742218107169,27165,27165.1
GLS2,LGG,1.99179691334049,0.514232806364064,3.78967551887456,0.446938140503571,27165,27165.2
GLS2,LGG,1.99179691334049,0.514232806364064,3.78967551887456,0.446938140503571,27165,27165.1
GLS2,CESC,1.04520399940553,2.95253708922895,0.940494668406286,1.33168748876674,27165,27165.2
GLS2,CESC,1.04520399940553,2.95253708922895,0.940494668406286,1.33168748876674,27165,27165.1
GLS2,BRCA,0.323699071037414,1.93176206336009,1.0869033259433,1.54031347958684,27165,27165.2
GLS2,BRCA,0.323699071037414,1.93176206336009,1.0869033259433,1.54031347958684,27165,27165.1
GLS2,HNSC,0,2.68183362818979,1.57758511508111,1.37045515485381,27165,27165.2
GLS2,HNSC,0,2.68183362818979,1.57758511508111,1.37045515485381,27165,27165.1
GLS2,THCA,2.50178641630645,2.52014898831174,1.15048880521814,0.506119902315846,27165,27165.2
GLS2,THCA,2.50178641630645,2.52014898831174,1.15048880521814,0.506119902315846,27165,27165.1
GLS2,SKCM,0.412531122404898,0.311182652539716,0.631044098489569,0.333118251272719,27165,27165.2
GLS2,SKCM,0.412531122404898,0.311182652539716,0.631044098489569,0.333118251272719,27165,27165.1
GLS2,LUAD,0.975267457302266,2.64880193609532,1.44396869705132,1.33594739096264,27165,27165.2
GLS2,LUAD,0.975267457302266,2.64880193609532,1.44396869705132,1.33594739096264,27165,27165.1
GLS2,BLCA,0.164598835738222,2.52680114285086,1.23582152419901,0.87735474754625,27165,27165.2
GLS2,BLCA,0.164598835738222,2.52680114285086,1.23582152419901,0.87735474754625,27165,27165.1
GLS2,ESCA,0.632692986462642,2.11028051662156,1.43441928706488,1.96681170016232,27165,27165.2
GLS2,ESCA,0.632692986462642,2.11028051662156,1.43441928706488,1.96681170016232,27165,27165.1
GLS2,CRC,1.11299913377391,2.12023789280129,0.421035524761046,3.05888198879174,27165,27165.2
GLS2,CRC,1.11299913377391,2.12023789280129,0.421035524761046,3.05888198879174,27165,27165.1
GLS2,GBM,1.06221385323459,0.41302431730804,3.78967551887456,0.421154241102769,27165,27165.2
GLS2,GBM,1.06221385323459,0.41302431730804,3.78967551887456,0.421154241102769,27165,27165.1
GLS2,LIHC,4.35343048353338,3.21443169843679,7.39218770146129,0.875084717894383,27165,27165.2
GLS2,LIHC,4.35343048353338,3.21443169843679,7.39218770146129,0.875084717894383,27165,27165.1
GLS2,PAAD,0.867003606034698,1.95428485674042,1.15664253931999,1.36850622244678,27165,27165.2
GLS2,PAAD,0.867003606034698,1.95428485674042,1.15664253931999,1.36850622244678,27165,27165.1
GLS2,OV,0,2.31093499555003,1.21579315324176,1.28906494662715,27165,27165.2
GLS2,OV,0,2.31093499555003,1.21579315324176,1.28906494662715,27165,27165.1
GLS2,STAD,0.779872496712374,1.9402326646745,0.864176683601384,1.78748940545999,27165,27165.2
GLS2,STAD,0.779872496712374,1.9402326646745,0.864176683601384,1.78748940545999,27165,27165.1
GLS2,UCEC,0.574916014457754,1.56648408894528,1.0419267972056,1.45110398039229,27165,27165.2
GLS2,UCEC,0.574916014457754,1.56648408894528,1.0419267972056,1.45110398039229,27165,27165.1
GLS2,KIRP,1.51312348389435,2.60879338390893,1.70789086151563,0,27165,27165.2
GLS2,KIRP,1.51312348389435,2.60879338390893,1.70789086151563,0,27165,27165.1
GLS2,PRAD,1.66088474350158,1.17940928812886,1.88749476696498,3.20296250737633,27165,27165.2
GLS2,PRAD,1.66088474350158,1.17940928812886,1.88749476696498,3.20296250737633,27165,27165.1
GLT8D1,CESC,4.62267090102727,5.07639929391782,5.72069566346891,4.79581275359186,55830,55830.1
GLT8D1,BLCA,5.08565255703835,5.88500303582083,4.90807270261596,4.62450335270736,55830,55830.1
GLT8D1,OV,4.7831534715131,5.26795406447292,5.57694941760035,4.77931390259199,55830,55830.1
GLT8D1,LUAD,4.89499235697794,5.06293108555817,4.86589711964436,4.57660565735994,55830,55830.1
GLT8D1,PRAD,5.1724550274677,5.95213409997917,5.32286378699187,4.8372283548639,55830,55830.1
GLT8D1,HNSC,4.78488818461985,4.34835156934151,4.3311415568756,4.40412019536131,55830,55830.1
GLT8D1,CRC,4.82847126681002,4.94548714009105,4.60583334737714,4.35228099475216,55830,55830.1
GLT8D1,STAD,4.50669392760324,4.6889350463633,4.52961343921233,4.38546204986741,55830,55830.1
GLT8D1,BRCA,5.17698385185976,5.46252717602912,5.14177958484909,4.23290070690253,55830,55830.1
GLT8D1,ESCA,4.432782789953,4.26229741299684,4.48773391446206,4.40213249336177,55830,55830.1
GLT8D1,LIHC,5.38310292450456,6.19040307516939,6.02913408254703,4.59494046662226,55830,55830.1
GLT8D1,UCEC,5.23030366561867,5.53935050145457,5.53473595017735,4.71115663444887,55830,55830.1
GLT8D1,THCA,5.39824506959125,6.45958032251666,6.05907372974801,5.2449505933488,55830,55830.1
GLT8D1,PAAD,5.18732038278066,5.52584443946412,5.33845032682668,4.49515466619811,55830,55830.1
GLT8D1,GBM,5.92557439612692,5.66248951205293,4.78292653150114,5.32403333570487,55830,55830.1
GLT8D1,LGG,5.04532902503002,5.47545772251142,4.78292653150114,5.07106554001311,55830,55830.1
GLT8D1,KIRP,5.19080757980571,5.71353801049828,5.0899649508173,0,55830,55830.1
GLT8D1,SKCM,5.33100211378794,5.63595091812703,5.57828174929791,4.9543053223142,55830,55830.1
GLT8D1,KIRC,4.37998525657489,5.1224086661523,5.13028967831546,4.53731392233903,55830,55830.1
GLT8D1,LUSC,4.94914738871292,4.58308692936843,4.87264369000077,4.45450623221477,55830,55830.1
GLT8D2,UCEC,2.63049335246695,1.24941483640521,4.31872547556071,1.69459756448529,83468,83468.1
GLT8D2,CRC,4.54489426349162,0.67408853222221,2.42423342039738,0.149997146944071,83468,83468.1
GLT8D2,STAD,4.14668597869551,0.538698992446534,2.61318603787523,0.222877309023139,83468,83468.1
GLT8D2,BRCA,4.96357872165174,1.6968866231943,4.09601387942974,0.364965228526079,83468,83468.1
GLT8D2,THCA,2.80252356223865,2.02316707418714,4.70179034252708,1.65770649103477,83468,83468.1
GLT8D2,KIRP,1.85294284467394,0.237186699677468,1.57842344581271,0,83468,83468.1
GLT8D2,GBM,2.10958472315522,0.73167065907605,1.86534789305325,3.48007925448082,83468,83468.1
GLT8D2,BLCA,4.69521974590518,0.223978158593231,3.60950595724135,0.637430620029487,83468,83468.1
GLT8D2,SKCM,2.91193567261248,0.633018144484155,1.26560992293452,0.495784762882587,83468,83468.1
GLT8D2,CESC,3.1544054937796,0.844388264772223,4.61696816876843,3.16621456916744,83468,83468.1
GLT8D2,LIHC,2.82196698773166,0,1.42980894207769,0.530511483004442,83468,83468.1
GLT8D2,LGG,1.3191046385064,0.890186709961827,1.86534789305325,3.29570847774099,83468,83468.1
GLT8D2,PAAD,5.28338431697718,0.615411784889928,3.47203996993424,0.25561726007112,83468,83468.1
GLT8D2,LUAD,3.32576774152102,0.900362702930639,2.63825063829139,0.570550677987047,83468,83468.1
GLT8D2,ESCA,3.78398366931017,0.647842989084445,1.72548820971372,0.567072195114988,83468,83468.1
GLT8D2,OV,5.10172132204585,1.1674009729882,4.73658973634932,1.13579750394411,83468,83468.1
GLT8D2,LUSC,3.96381006197324,0.656239548526431,2.81593919700507,0.799762460999774,83468,83468.1
GLT8D2,HNSC,3.86750672638345,0.979272953399011,1.76640257495995,1.63988152522431,83468,83468.1
GLT8D2,KIRC,2.80241096984784,0.387111563908802,1.69391670178183,0.343641411041822,83468,83468.1
GLT8D2,PRAD,3.35598619662741,0.873830652074627,2.6370612662381,0.390081566693751,83468,83468.1
GLTP,GBM,4.94794193105283,4.62030654541439,4.3204065716145,4.9827629029149,51228,51228.1
GLTP,CRC,4.31745673584218,3.78326082442749,5.5066655288793,4.39459868490808,51228,51228.1
GLTP,SKCM,4.59005416928195,4.08567926897979,3.80944575487308,4.55105095177949,51228,51228.1
GLTP,ESCA,4.78668341003003,5.04895029594685,4.05832997476005,5.09146022773559,51228,51228.1
GLTP,KIRP,4.59823878144255,4.46173169956232,5.20210126417147,0,51228,51228.1
GLTP,LUAD,4.27529940770269,5.04548512160954,4.84908783120014,4.80590528496197,51228,51228.1
GLTP,BLCA,4.6719939735467,6.7181757815768,5.48339101692619,5.36931323746293,51228,51228.1
GLTP,LUSC,5.02912769005547,6.29406026605224,4.84971946777556,5.19530610576082,51228,51228.1
GLTP,UCEC,4.66118583680388,5.012991257063,4.22503479836353,4.59419088706355,51228,51228.1
GLTP,PAAD,4.00424063046605,4.11313524154514,4.04441060729419,4.42069607015502,51228,51228.1
GLTP,PRAD,4.75885970684008,5.05300966454733,4.99550274404992,5.28842832803598,51228,51228.1
GLTP,BRCA,4.12789580705221,4.55673569599435,4.32603496992803,4.75317016110375,51228,51228.1
GLTP,STAD,4.23741725613247,3.71409358214948,4.55961642549395,4.23605779701525,51228,51228.1
GLTP,KIRC,3.92172580519218,5.31599967606252,5.33387925746013,4.70717413552023,51228,51228.1
GLTP,LIHC,4.23842622139636,3.71065484558937,3.80296384734736,4.47115979138324,51228,51228.1
GLTP,CESC,5.85063102458356,5.38015362433094,4.13392607924131,4.4365407940267,51228,51228.1
GLTP,HNSC,6.20177295454335,6.95605027620902,7.79331365495336,5.34823893190555,51228,51228.1
GLTP,LGG,5.43831612092748,4.40135345993238,4.3204065716145,4.56455804848209,51228,51228.1
GLTP,THCA,4.81558141013608,5.57793668380727,4.66994851107677,4.85729692858761,51228,51228.1
GLTP,OV,4.17480651240189,4.28307862494629,3.68540733218301,4.5697324748903,51228,51228.1
GLUD1,CESC,5.30790189212063,5.41903882830081,5.69362346125221,5.86457064003108,2746,2746.1
GLUD1,PAAD,5.18270242332735,6.06782457798163,5.27780326532933,6.57336818073318,2746,2746.1
GLUD1,STAD,5.32597603301163,5.51994737885014,5.62239165387352,6.33719406363705,2746,2746.1
GLUD1,BLCA,5.36650838358479,5.8592706534964,5.9377538825503,6.45865531592251,2746,2746.1
GLUD1,HNSC,5.55371729709431,6.21804925640636,6.08997811853959,6.45599411436675,2746,2746.1
GLUD1,THCA,5.72607162711948,5.53095211759258,5.81532779744805,6.083414623201,2746,2746.1
GLUD1,LUAD,5.35647354861949,5.42231971512471,5.60178695405933,6.15515335678469,2746,2746.1
GLUD1,ESCA,5.60973449767316,5.82136311533655,5.90734393817092,6.64610400117937,2746,2746.1
GLUD1,CRC,5.41150408556431,5.91774672433096,6.02834799504469,6.35239573740507,2746,2746.1
GLUD1,KIRC,5.91048651671413,6.86819651998119,6.8140153478562,6.40542380068599,2746,2746.1
GLUD1,BRCA,5.28441522392073,6.47002510454584,6.08866865452203,6.03433264933992,2746,2746.1
GLUD1,LGG,6.89242705462042,7.54178180120241,6.75698678619726,5.77675586803107,2746,2746.1
GLUD1,PRAD,6.16829514786159,7.47922076585592,6.59717051176782,6.15940283316048,2746,2746.1
GLUD1,LUSC,5.43836295830634,5.69052308751657,5.56265788160268,6.61008058141865,2746,2746.1
GLUD1,LIHC,7.04793432185488,7.90474651468165,9.09106319806857,6.22791142317458,2746,2746.1
GLUD1,SKCM,4.92496955035346,5.31583174069479,5.03503952309014,5.81646820265456,2746,2746.1
GLUD1,UCEC,5.15176407253238,4.89031923903216,5.50842309219408,6.20353409099893,2746,2746.1
GLUD1,GBM,5.96580298902998,6.16784089876032,6.75698678619726,5.76963395590527,2746,2746.1
GLUD1,KIRP,5.96602720530442,7.14471774609898,6.81129076954525,0,2746,2746.1
GLUD1,OV,5.44762713682205,5.22167994937254,5.43539778981739,6.31772874336108,2746,2746.1
GLUD2,LGG,1.27228244073072,1.36887821245698,1.31277456636253,0.835561956997165,2747,2747.1
GLUD2,LIHC,1.64305475976886,2.84181679584696,2.81974674448966,1.56268644566477,2747,2747.1
GLUD2,KIRP,0.944960736390505,1.41422356525619,1.66219225444243,0,2747,2747.1
GLUD2,BRCA,0.572598072491465,1.32127552481113,0.92125938010878,1.53653514036842,2747,2747.1
GLUD2,CESC,0.31424104766084,0.363535609824876,0.46330329157512,0.554649374843686,2747,2747.1
GLUD2,ESCA,0.479948900915289,0.605039066971927,0.692870489282286,1.01035040374909,2747,2747.1
GLUD2,LUSC,0.589428877512065,0.684212414798684,0.691669429643409,1.1440236908863,2747,2747.1
GLUD2,HNSC,0.579237899089394,0.661060966002708,0.864865782575374,1.39366623067679,2747,2747.1
GLUD2,GBM,0.616930895092497,0.637623647483313,1.31277456636253,0.736852643561831,2747,2747.1
GLUD2,SKCM,1.84137040128393,2.58079540249828,0.927568640488514,2.73119554400421,2747,2747.1
GLUD2,CRC,0.611911325532698,0.509411229532784,0.779742682840124,0.98531745117684,2747,2747.1
GLUD2,UCEC,0.2188391737078,0.726301305226772,0.628665100925547,1.17584668266876,2747,2747.1
GLUD2,KIRC,1.07926583995215,1.88247662125888,1.75429316621873,1.5665831863639,2747,2747.1
GLUD2,STAD,0.387194986850413,0.889724997976741,0.515974026291597,1.15808735377778,2747,2747.1
GLUD2,PRAD,0.602182008083739,0.985712679336067,0.923246207745239,1.05970402568995,2747,2747.1
GLUD2,OV,0.465338794764522,0.807071702876274,0.245368523666198,1.5313404563153,2747,2747.1
GLUD2,BLCA,0.383183182861216,0.637718107168134,0.585023134397802,1.23008671830406,2747,2747.1
GLUD2,THCA,0.666923915440727,0.635594079333612,0.592121755964736,1.38477619479532,2747,2747.1
GLUD2,PAAD,0.498022662247642,0.938151666752662,0.601177177764222,1.23641619480762,2747,2747.1
GLUD2,LUAD,0.565469163209864,1.08367876457912,0.749326725379536,1.27772157558844,2747,2747.1
GLUL,PAAD,8.45068432646546,6.66880901387422,7.92438201750183,4.65760474868317,2752,2752.1
GLUL,OV,8.25561300821965,7.03113691989396,9.48074845297438,4.90348773881637,2752,2752.1
GLUL,KIRC,8.34202673193181,6.61474266383309,7.51278519159772,3.27783325805984,2752,2752.1
GLUL,STAD,7.59535046654067,6.3587732205808,8.30434125560994,4.31183950754525,2752,2752.1
GLUL,KIRP,8.55875974675205,5.64234360017414,7.21932726117143,0,2752,2752.1
GLUL,ESCA,7.9869283887513,6.67096543244644,9.80453947808024,5.03634326725441,2752,2752.1
GLUL,LUAD,8.65893090755512,7.83558813566092,8.72958027209413,4.46631296558519,2752,2752.1
GLUL,GBM,10.4477865567733,8.33136084583287,10.1092031619452,3.73925235453936,2752,2752.1
GLUL,UCEC,6.99756105360505,7.3889388422177,7.47405684703642,4.76039327639455,2752,2752.1
GLUL,LUSC,8.95443185912568,8.02351736798359,8.97255407837439,4.84862213730091,2752,2752.1
GLUL,SKCM,8.41833568989614,6.84834288067483,7.73437869835691,3.50968266944199,2752,2752.1
GLUL,THCA,7.8979128339085,8.29137237301999,9.1491462516749,4.4461731160321,2752,2752.1
GLUL,BRCA,8.39531352840868,9.08516259102236,8.374010037277,5.78176990426146,2752,2752.1
GLUL,PRAD,7.74705455470942,6.42073525134617,7.90759214844323,4.95555079473081,2752,2752.1
GLUL,LIHC,7.46425135559601,10.4964457655134,9.03967439424882,4.87209213054011,2752,2752.1
GLUL,CESC,8.6636754469168,7.4962013190525,7.7790793794972,5.61635447431686,2752,2752.1
GLUL,HNSC,7.95451361805663,7.75690209976653,8.99599480780979,5.79613539865065,2752,2752.1
GLUL,CRC,8.29820344812672,6.70317182673638,7.63391057369813,4.53031288056348,2752,2752.1
GLUL,LGG,10.7567940584063,8.79464700057143,10.1092031619452,4.00287729952001,2752,2752.1
GLUL,BLCA,7.93282021610825,6.99519994204887,8.05800011711286,4.52572049828029,2752,2752.1
GLYAT,BRCA,0.647162738493502,0,3.41760008991235,0.0128371875227579,10249,10249.1
GLYAT,UCEC,0.0335858118315978,0.0239261409799915,0,0.0164237677081262,10249,10249.1
GLYAT,SKCM,0.063255370011702,0.0207935188589261,0,0.0181295669007045,10249,10249.1
GLYAT,LUSC,0.0260475851279047,0.0128393891817822,0,0.00617144642027542,10249,10249.1
GLYAT,GBM,0.0572778848258635,0.0604273224258967,0,0.0149322158127188,10249,10249.1
GLYAT,PRAD,0.0194919742477711,0.0137228246966536,0,0.0265949264900724,10249,10249.1
GLYAT,KIRP,5.1420433537137,6.42627168520197,7.25590374072162,0,10249,10249.1
GLYAT,KIRC,4.94916097344171,5.36668646665665,6.46005951785862,0.0135793866066081,10249,10249.1
GLYAT,STAD,0.0623141744300735,0.00328492179102738,0.0365993871617261,0.012566031661505,10249,10249.1
GLYAT,THCA,0.0412959272018136,0,0.013216072828876,0.00994805931635439,10249,10249.1
GLYAT,LGG,0.0877224645791931,0.00662690368776736,0,0.00766048534579569,10249,10249.1
GLYAT,LIHC,3.79028755323825,5.76629552743319,8.67988179122268,0.0135611746673851,10249,10249.1
GLYAT,LUAD,0.00887946061470753,0.0151338891670708,0,0.00960167194590759,10249,10249.1
GLYAT,BLCA,0.0384085987951557,0.0427586663857509,0,0.0136149411123769,10249,10249.1
GLYAT,HNSC,0.0438828920542912,0.0572560989859089,0.0568159270031111,0.0113940496779853,10249,10249.1
GLYAT,CESC,0.0570444104650916,0,0,0.0071756384972417,10249,10249.1
GLYAT,PAAD,0.139266355047415,0,0.0293383684886387,0.0128322745310573,10249,10249.1
GLYAT,CRC,0.099030740262055,0,0.0317391729316899,0.00759822688918045,10249,10249.1
GLYAT,ESCA,0.0235562447480438,0.0245103449819869,0,0.00540003675482606,10249,10249.1
GLYAT,OV,0.0833333403570922,0,0,0.0141204443533938,10249,10249.1
GLYCTK,STAD,2.33596077428124,4.00644178498375,3.18990183137381,2.56381439106934,132158,132158.1
GLYCTK,LGG,1.41453747557888,2.46888744318784,1.10196999798069,2.0646336202594,132158,132158.1
GLYCTK,KIRC,2.26974850852627,3.7370115177905,3.75038845936811,1.67348118145593,132158,132158.1
GLYCTK,HNSC,2.21171902456952,1.33773692965404,1.84040297462953,1.04814535463215,132158,132158.1
GLYCTK,GBM,2.24627149402262,2.10915805246235,1.10196999798069,2.03579432612244,132158,132158.1
GLYCTK,CRC,2.71461313325044,4.6762920712427,4.12317931497791,3.26784029729989,132158,132158.1
